case_id	address	City	State	postalCode	Country
12636	242 E Meadow Dr	Guarapari	NC	16501	Australia
12637	242 E Meadow Dr	Ubatuba	NC	16501	Australia
12638	242 E Meadow Dr	Nasiriyah	NC	17013	Australia
12639	242 E Meadow Dr	Ota	NC	16830	Australia
12640	242 E Meadow Dr	Borroloola	NC	16830	Australia
12641	242 E Meadow Dr	Elsenthal	NC	16830	Australia
12642	242 E Meadow Dr	Newtownards	NC	19406	Australia
12643	5220 Forest Dr	Headcorn	NC	19406	Australia
12644	70 Chris Perry Ln	Panshanger	NC	15459	Australia
12645	70 Chris Perry Ln	Thurrock	NC	18936	Australia
12646	70 Chris Perry Ln	Stapleford	NC	18936	Cocos (Keeling) Islands
12647	70 Chris Perry Ln	Bangalore	NC	19380	Australia
12648	70 Chris Perry Ln	Goodwood	NC	19380	Australia
12649	70 Chris Perry Ln	Omarama	NC	19380	Australia
12650	70 Chris Perry Ln	Haast	NC	16701	Australia
12651	70 Chris Perry Ln	Meschede	NC	15301	Australia
12652	1420 Atlantic Ave	Tena	NC	15301	Australia
12653	313 Hayes St	Rio de Janeiro	NC	15301	Australia
12654	313 Hayes St	Fuyuan	NC	15301	Australia
12655	313 Hayes St	Skuvoy	NC	17814	Australia
12656	313 Hayes St	Stora Dimun	NC	18106	Australia
12657	313 Hayes St	Frooba	NC	19454	Australia
12658	6233 Ne 78th Ct	Roxboro	NC	19454	Australia
12659	6233 Ne 78th Ct	Phinda	NC	19454	Australia
12660	6233 Ne 78th Ct	Liupanshui	NC	53221	Australia
12661	6233 Ne 78th Ct	Kaili	NC	53221	Australia
12662	6233 Ne 78th Ct	Shennongjia	NC	53221	Australia
12663	6233 Ne 78th Ct	Zhangjiakou	NC	53221	Australia
12664	2015 S Atlantic Ave	Arxan	NC	53221	Australia
12665	2015 S Atlantic Ave	Hengyang	NC	53221	Australia
12666	2015 S Atlantic Ave	Ngawa	NC	53221	Australia
12667	2001 S Meridian Ave	Wonsan	NC	53221	Australia
12668	2001 S Meridian Ave	Mestia	NC	46514	Australia
12669	2001 S Meridian Ave	Magas	NC	46514	Australia
12670	2001 S Meridian Ave	Talladega	NC	5341	Australia
12671	2001 S Meridian Ave	Greenville	NC	60124	Australia
12672	2001 S Meridian Ave	Mankato	NC	11590	China
12673	2001 S Meridian Ave	Anegada	NC	11590	China
12674	2001 S Meridian Ave	Troy	NC	11590	China
12675	6701 N Interstate Ave	Sylacauga	NC	11590	China
12676	2 Somerset Pkwy	Enterprise	NC	11590	China
12677	2 Somerset Pkwy	Tucson	NC	11952	China
12678	2 Somerset Pkwy	Efogi	NC	54660	China
12679	2 Somerset Pkwy	Kagi	NC	54660	China
12680	2 Somerset Pkwy	Nadunumu	NC	54660	China
12681	2 Somerset Pkwy	Bodinumu	NC	54660	China
12682	2 Somerset Pkwy	Alexander City	NC	54660	China
12683	2 Somerset Pkwy	Wadeye	NC	54660	China
12684	2 Somerset Pkwy	Pirlangimpi	NC	54660	China
12685	363 W 16th St	Stade	NC	62703	China
12686	363 W 16th St	Meriden	NC	87505	China
12687	363 W 16th St	Elliston	NC	27205	China
12688	363 W 16th St	Lucerne	NC	42104	China
12689	363 W 16th St	La Grand'Combe	NC	42104	China
12690	363 W 16th St	Doha	NC	42104	China
12691	363 W 16th St	Wood Buffalo	NC	42104	China
12692	363 W 16th St	Canmore	NC	42104	China
12693	363 W 16th St	Krasnokamensk	NC	42104	China
12694	328 E Sheridan Ave	Ridgely	NC	76548	China
12695	328 E Sheridan Ave	New Castle	NC	29501	China
12696	328 E Sheridan Ave	Scott City	NC	29501	China
12697	328 E Sheridan Ave	Holdredge	NC	29501	China
12698	328 E Sheridan Ave	Pratt	NC	29501	China
12699	328 E Sheridan Ave	Baikonur	NC	29501	China
12700	328 E Sheridan Ave	Wahoo	NC	29601	Mongolia
12701	328 E Sheridan Ave	Lexington	NC	63026	Mongolia
12702	328 E Sheridan Ave	Sublette	NC	59701	Mongolia
12703	2 Waterfront Pl	Council Bluffs	NC	59701	Mongolia
12704	2 Waterfront Pl	Kokomo	NC	59701	Mongolia
12705	2 Waterfront Pl	Neodesha	NC	59701	Mongolia
12706	2 Waterfront Pl	Sutton	NC	59701	China
12707	2 Waterfront Pl	Elkhart	ND	59701	China
12708	2 Waterfront Pl	Denver	ND	59701	China
12709	2 Waterfront Pl	Galesburg	ND	70043	China
12710	2 Waterfront Pl	Guymon	ND	55946	China
12711	9985 Park Meadows Dr	Meade	ND	55946	China
12712	9985 Park Meadows Dr	Shell Knob	ND	93536	China
12713	9985 Park Meadows Dr	Ulysses	ND	55362	China
12714	9985 Park Meadows Dr	Flagler	ND	55362	China
12715	9985 Park Meadows Dr	Independence	ND	55362	China
12716	401 Lenora St	Augusta	ND	78745	China
12717	401 Lenora St	Larned	ND	78745	China
12718	401 Lenora St	Lampasas	ND	78745	China
12719	401 Lenora St	Bay City	ND	56007	China
12720	401 Lenora St	Paris	ND	56007	China
12721	401 Lenora St	Coffeyville	ND	56007	China
12722	401 Lenora St	Summit	ND	56007	China
12723	401 Lenora St	Greeley	ND	56007	China
12724	120 S Main St	Memphis	ND	56007	China
12725	120 S Main St	Oakley	ND	61602	China
12726	120 S Main St	Fremont	ND	61602	China
12727	120 S Main St	La Grande	ND	61602	China
12728	120 S Main St	Szczytno-Szymany	ND	61602	China
12729	120 S Main St	Mount Pocono	ND	60115	China
12730	120 S Main St	Quakertown	ND	60115	China
12731	120 S Main St	Banff	ND	62234	China
12732	120 S Main St	Nordborg	ND	60098	China
12733	120 S Main St	Banning	ND	60098	China
12734	120 S Main St	Giessen	ND	60098	China
12735	120 S Main St	Budapest	ND	60098	China
12736	120 S Main St	Norfolk  Nebraska	ND	60440	China
12737	120 S Main St	Kotido	ND	27518	China
12738	120 S Main St	Kampala	ND	27518	China
12739	120 S Main St	Arlington	ND	27518	China
12740	120 S Main St	Paracatu	ND	60176	China
12741	120 S Main St	Conselheiro Lafaiete	ND	61108	China
12742	120 S Main St	Janauba	ND	61108	China
12743	120 S Main St	Teofilo Otoni	ND	61108	China
12744	120 S Main St	Muriae	ND	37067	China
12745	120 S Main St	Tampa	ND	37067	China
12746	120 S Main St	Malbouhans	ND	37067	United States
12747	120 S Main St	Paraty	ND	37067	Australia
12748	120 S Main St	Buzios	ND	37067	Venezuela
12749	120 S Main St	Angra dos Reis	ND	37067	Ireland
12750	120 S Main St	Itaperuna	ND	52722	Ireland
12751	120 S Main St	Marica	OH	98110	Germany
12752	555 S Orchard Ave	Resende	OH	98110	Russia
12753	555 S Orchard Ave	Saquarema	OH	98110	Poland
12754	555 S Orchard Ave	Drumheller	OH	99362	United States
12755	555 S Orchard Ave	Mwene-Ditu	OH	99362	China
12756	555 S Orchard Ave	Kabinda	OH	83336	China
12757	2625 Main St	Ikela	OH	83336	China
12758	2625 Main St	Aripuana	OH	19701	China
12759	2625 Main St	Juruena	OH	19701	China
12760	1967 Hilltop Dr	Juina	OH	19701	China
12761	1967 Hilltop Dr	Vila Rica	OH	19701	China
12762	1967 Hilltop Dr	Juara	OH	19701	China
12763	1967 Hilltop Dr	Caceres	OH	19701	United States
12764	1967 Hilltop Dr	Chapada dos Guimaraes	OH	19701	United States
12765	1967 Hilltop Dr	Tangara da Serra	OH	19701	United States
12766	1967 Hilltop Dr	Canarana	OH	19701	Germany
12767	1967 Hilltop Dr	Vila Bela da Santissima Trindade 	OH	32504	United Kingdom
12768	1967 Hilltop Dr	Bumba	OH	32504	Indonesia
12769	1967 Hilltop Dr	Sobral	OH	32504	United States
12770	1967 Hilltop Dr	Arapiraca	OH	81321	Brunei
12771	1967 Hilltop Dr	Floriano	OH	32763	France
12772	1967 Hilltop Dr	Picos	OH	32763	Russia
12773	959 Reinli St	Beni	OH	32720	Georgia
12774	6711 N Interstate 35	Boende	OH	32720	Russia
12775	1391 W Thatcher Blvd	Montauk	OH	32548	United Kingdom
12776	1391 W Thatcher Blvd	Valparaiso IN	OH	32548	Brazil
12777	310 N Madison Ave	DHARAVANDHOO	OH	32548	Switzerland
12778	310 N Madison Ave	Saumlaki	OH	32548	France
12779	310 N Madison Ave	Melo	OH	32548	United States
12780	2655 S 4th Ave	Paysandu	OH	32548	United States
12781	310 N Madison Ave	Artigas 	OH	34448	United Kingdom
12782	1580 E Route 66	Murray Bridge	OH	33767	Uzbekistan
12783	2285 E Butler Ave	Horsham	OH	33767	France
12784	2285 E Butler Ave	Swan Hill	OH	33767	Germany
12785	2285 E Butler Ave	Turtle Island	OH	33767	Algeria
12786	1105 E Sheldon St	Karimunjawa	OH	33511	France
12787	154 S Montezuma St	Kongolo	OH	33480	United States
12788	154 S Montezuma St	Attopeu	OH	33480	Switzerland
12789	154 S Montezuma St	Kahemba	OH	33480	Poland
12790	154 S Montezuma St	Caracas	OH	33480	United States
12791	154 S Montezuma St	Sao Miguel do Oeste	OH	33860	United States
12792	154 S Montezuma St	Ludington	OH	33860	French Guiana
12793	154 S Montezuma St	San Jose	OH	33825	New Zealand
12794	154 S Montezuma St	Sohar	OH	6437	Austria
12795	154 S Montezuma St	Kadanwari	OH	6437	Austria
12796	126 E Lowry Ln	Sindh	OH	81212	Germany
12797	126 E Lowry Ln	Thamkharka	OH	81212	United States
12798	126 E Lowry Ln	Thimarafushi	OH	92832	United States
12799	126 E Lowry Ln	Ifuru	OH	92832	United States
12800	126 E Lowry Ln	Kieta	OH	92336	United States
12801	126 E Lowry Ln	Ordu-Giresun	OH	95501	United States
12802	1920 Plaudit Pl	Hakkari	OH	95501	United States
12803	3959 Clay St	Jelenia Gora	OH	95501	United States
12804	103 Wingate Ter	Jakar	OH	92243	United States
12805	103 Wingate Ter	Toli-Toli	OH	92243	United States
12806	480 Plantation Dr	Vuktyl	OH	92243	United States
12807	480 Plantation Dr	Berezniki	OH	92243	United States
12808	480 Plantation Dr	San Sebastian	OH	90230	United States
12809	480 Plantation Dr	Tolhuin	OH	92376	United States
12810	84 S Park Dr	Tarko-Sale	OH	94965	Philippines
12811	1407 Martin Luther King Jr Dr	Camarillo - CA	OH	94965	Canada
12812	1407 Martin Luther King Jr Dr	Leopoldsburg	OH	94965	Canada
12813	2113 N Jackson St	Jinchuan	OH	94965	United States
12814	410 Pine St	Moyogalpa	OH	94965	Nigeria
12815	410 Pine St	Bole	OH	94965	Costa Rica
12816	740 E Pike Ave	Fuyun	OH	94965	Costa Rica
12817	7570 Woodspoint Dr	Achinsk	OH	92264	Philippines
12818	653 Phillips Ln	LINFEN	OH	91355	Russia
12819	653 Phillips Ln	Hinton	OH	91355	Brazil
12820	653 Phillips Ln	Watsonville	OH	91355	United States
12821	653 Phillips Ln	Gelephu	OH	91355	Sweden
12822	653 Phillips Ln	Hollister	OH	90802	Canada
12823	653 Phillips Ln	Williamsburg	OH	90802	United States
12824	321 Xenia Ave	Dulkaninna	OH	90802	Colombia
12825	321 Xenia Ave	William Creek	OH	90802	India
12826	3024 Vine St	Kenora	OH	90802	United States
12827	27 W Main St	Riga	OH	90802	China
12828	27 W Main St	Siquijor	OH	90802	China
12829	27 W Main St	Musselwhite Mine	OH	90802	Philippines
12830	27 W Main St	Rizhao	OH	94704	Iran
12831	27 W Main St	Sanming	OH	93422	Iran
12832	6160 Mills Civic Pkwy	Taroom	OH	92311	Iran
12833	45 Ludwig Dr	Gelnhausen	OH	92311	Iran
12834	800 Station Dr	Aero	OH	93449	Peru
12835	800 Station Dr	Lauterbach-Wernges	OH	93449	China
12836	800 Station Dr	Aschaffenburg	OH	93449	Turkey
12837	800 Station Dr	Squamish	OH	93449	Uzbekistan
12838	800 Station Dr	Reichelsheim	OH	93449	United States
12839	800 Station Dr	Schoenstadt	OH	93449	Spain
12840	800 Station Dr	Lauenbrueck	OH	93449	Spain
12841	800 Station Dr	Huettenbusch	OH	93449	Solomon Islands
12842	1181 Airport Rd	Vsar	OH	93449	Iran
12843	1181 Airport Rd	Marysville	OH	93449	India
12844	1181 Airport Rd	La Grande-4	OH	93449	India
12845	864 Ben Ali Dr	Alert Bay	OH	93449	India
12846	1317 Ursulines Ave	Liverpool	OH	93449	United States
12847	1317 Ursulines Ave	Nipawin	OH	93449	United States
12848	1317 Ursulines Ave	Centralia	OH	93449	United States
12849	1317 Ursulines Ave	Blue River	OH	93449	United States
12850	1317 Ursulines Ave	Chetwynd	OH	93449	United States
12851	1317 Ursulines Ave	Ross River	OH	93449	Sudan
12852	2015 Old Minden Rd	Dolbeau-St-Félicien	OH	93449	Malaysia
12853	2015 Old Minden Rd	Amos	OH	93449	Vanuatu
12854	2015 Old Minden Rd	Goderich	OH	93449	China
12855	2015 Old Minden Rd	Hope	OH	93449	Kenya
12856	127 State Rd	Haines Junction	OH	93449	Honduras
12857	127 State Rd	Digby	OH	93449	Canada
12858	851 E Columbus Ave	Fort Liard	OH	93449	Pakistan
12859	851 E Columbus Ave	Key Lake	OH	93449	Uruguay
12860	851 E Columbus Ave	Leaf Rapids	OH	93449	Namibia
12861	851 E Columbus Ave	Matane	OH	93449	Namibia
12862	3831 Park Mill Run Dr	Charlevoix	OH	93449	Turkey
12863	3831 Park Mill Run Dr	Nejanilini Lake	OH	93449	Turkey
12864	25 Hotel Cir NE	Owen Sound	OH	93449	Turkey
12865	25 Hotel Cir NE	Port Hawkesbury	OH	93449	Turkey
12866	25 Hotel Cir NE	St Thomas	OH	93449	Turkey
12867	25 Hotel Cir NE	Ottawa	OH	93449	Turkey
12868	25 Hotel Cir NE	Ottawa	OH	93449	Guadeloupe
12869	390 N Sandhill Blvd	Smiths Falls	OH	93449	Myanmar
12870	390 N Sandhill Blvd	St Leonard	OH	93449	Puerto Rico
12871	390 N Sandhill Blvd	Virden	OH	93449	Canada
12872	390 N Sandhill Blvd	Vernon	OH	93449	Iran
12873	390 N Sandhill Blvd	Beaver Creek	OH	93449	Philippines
12874	390 N Sandhill Blvd	Salmon Arm	OH	93449	Australia
12875	390 N Sandhill Blvd	Kelsey	OH	93449	Australia
12876	390 N Sandhill Blvd	Pukatawagan	OH	91755	Australia
12877	2100 S Casino Dr	Grand Forks	OH	91755	Mongolia
12878	2100 S Casino Dr	Jenpeg	OH	91755	Austria
12879	2100 S Casino Dr	Thicket Portage	OH	91755	Germany
12880	2100 S Casino Dr	Pikwitonei	OH	91755	Austria
12881	2100 S Casino Dr	Poplar River	OH	91755	United States
12882	2100 S Casino Dr	Pincher Creek	OH	91755	United States
12883	2100 S Casino Dr	Stewart	OH	91016	Australia
12884	2100 S Casino Dr	Ignace	OH	91016	Australia
12885	2100 S Casino Dr	Neubrandenburg	OH	91205	Australia
12886	2100 S Casino Dr	Bamberg	OH	91205	Australia
12887	2100 S Casino Dr	Zerbst/Anhalt	OH	92648	Australia
12888	2100 S Casino Dr	Spadeadam	OH	92648	Puerto Rico
12889	2100 S Casino Dr	Kinloss	OH	85250	Switzerland
12890	2100 S Casino Dr	Bia?a Podlaska	OH	85250	Belarus
12891	2100 S Casino Dr	L?bork	OH	63129-1202	Switzerland
12892	2100 S Casino Dr	D?blin	OH	63129-1202	Switzerland
12893	2100 S Casino Dr	Leczyca	OH	75801-6934	United States
12894	455 Riverstone Pkwy	West Wyalong	OH	75801-6934	Kenya
12895	455 Riverstone Pkwy	Tukums	OH	75801-6934	Australia
12896	455 Riverstone Pkwy	Tomaszów Mazowiecki	OH	75801-6934	Germany
12897	455 Riverstone Pkwy	Björkvik	OH	75801-6934	Iraq
12898	455 Riverstone Pkwy	Ljungbyhed	OH	75801-6934	Qatar
12899	455 Riverstone Pkwy	Daugavpils	OH	95685	New Zealand
12900	455 Riverstone Pkwy	J?kabpils	OH	95685	United States
12901	1819 Ocean Ave	Tukums	OH	95685	United States
12902	1819 Ocean Ave	K?dainiai	OH	95685	United States
12903	1819 Ocean Ave	Lime Acres	OH	87048	Germany
12904	1819 Ocean Ave	Sowa	OH	87048	Germany
12905	1819 Ocean Ave	Lusaka	OH	87048	Japan
12906	1819 Ocean Ave	Sumbe	OH	87048	United States
12907	1819 Ocean Ave	Mangochi	OH	87048	United States
12908	1819 Ocean Ave	Arandis	OH	87048	United States
12909	1819 Ocean Ave	Mariental	OH	87048	United States
12910	1819 Ocean Ave	Cairo	OH	90802	Denmark
12911	1819 Ocean Ave	Beni Suef	OH	90802	Turkmenistan
12912	1819 Ocean Ave	Jiyanklis	OH	90802	Australia
12913	1612 McClure Cv	Merowe	OH	90802	Czech Republic
12914	1633 N 12th Ct	Alton/St Louis	OH	90802	Zimbabwe
12915	777 W Lake Mead Pkwy	Alexandria	OH	90802	Iceland
12916	777 W Lake Mead Pkwy	Columbus	OH	90802	Spain
12917	777 W Lake Mead Pkwy	Brady	OH	90802	Australia
12918	201 N Saint Marys St	Bishop	OH	90802	United States
12919	201 N Saint Marys St	Baker City	OK	90802	United States
12920	201 N Saint Marys St	Big Piney	OK	90802	United States
12921	201 N Saint Marys St	Mountain Home	OK	90802	United States
12922	201 N Saint Marys St	Battle Creek	OK	90802	United States
12923	2006 N Ocean Blvd	Burley	OK	90802	United States
12924	2006 N Ocean Blvd	Charles City	OK	90210	United States
12925	801 N Loop 1604 E	Chanute	OK	90210	United States
12926	2200 Brookhollow Plaza Dr	Jacksonville	OK	84060	United Kingdom
12927	2200 Brookhollow Plaza Dr	Crossville	OK	89801	Greece
12928	2200 Brookhollow Plaza Dr	Fort Belvoir	OK	2138	Austria
12929	N5781 State Road 78	Daggett	OK	2138	Australia
12930	N5781 State Road 78	Deming	OK	2138	Australia
12931	N5781 State Road 78	Mercury	OK	2138	Australia
12932	345 Main St	Needles	OK	2138	Australia
12933	2016 W Eagle Rd	Crestview	OK	2138	Ukraine
12934	235 Beach Ave	Eureka	OK	2138	Ukraine
12935	235 Beach Ave	San Marcos	OK	2138	Ukraine
12936	235 Beach Ave	Hayward	OK	2138	Belarus
12937	3100 Dallas Pkwy	Junction	OK	2138	United States
12938	3100 Dallas Pkwy	Monticello	OK	2138	Germany
12939	3100 Dallas Pkwy	Lovelock	OK	2138	Germany
12940	3100 Dallas Pkwy	Mobridge	OK	2138	Australia
12941	3100 Dallas Pkwy	Mc Comb	OK	53711	Australia
12942	3100 Dallas Pkwy	Carbondale/Murphysboro	OK	53711	United States
12943	8910 Stanford Blvd	Eastover	OK	53711	Puerto Rico
12944	8910 Stanford Blvd	Brunswick	OK	53711	Solomon Islands
12945	8910 Stanford Blvd	Mayport	OK	53711	Russia
12946	499 Market St	Orangeburg	OK	53711	Russia
12947	499 Market St	Columbus	OK	53711	French Polynesia
12948	5500 Hilton Ave	Ottumwa	OK	53711	Switzerland
12949	5500 Hilton Ave	Fort Rucker/Ozark	OK	53711	Switzerland
12950	5500 Hilton Ave	Pinedale	OK	53711	Switzerland
12951	1004 Ocean Blvd	Poughkeepsie	OK	53711	Switzerland
12952	1004 Ocean Blvd	New Richmond	OK	53711	Switzerland
12953	620 75th Ave N	Russell	OK	1930	Russia
12954	7060 E County Line Rd	Redwood Falls	OK	1930	Russia
12955	7060 E County Line Rd	Salinas	OK	1930	Russia
12956	7060 E County Line Rd	Sonora	OK	1930	Russia
12957	7060 E County Line Rd	Benton	OK	1930	Russia
12958	7060 E County Line Rd	Tonopah	OK	1930	Russia
12959	7060 E County Line Rd	Aurora	OK	1930	Russia
12960	7060 E County Line Rd	Ukiah	OK	1930	Russia
12961	2007 Colby Taylor Dr	Oxford	OK	2446	China
12962	5220 E 11th St	Huntsville	OK	2446	China
12963	1161 W Washington Center Rd	Valentine	OK	2446	Costa Rica
12964	1161 W Washington Center Rd	Winnemucca	OK	1960	China
12965	1161 W Washington Center Rd	Woodward	OK	1460	Bosnia and Herzegovina
12966	1161 W Washington Center Rd	Cocoa Beach	OK	1460	United States
12967	1161 W Washington Center Rd	Groom Lake	OK	1460	Burma
12968	1161 W Washington Center Rd	Zanesville	OK	1915	Burma
12969	1950 N Haggerty Rd	Gjadër	OK	1915	Norway
12970	1950 N Haggerty Rd	Kukës	OK	1089	Burma
12971	1375 W State Route 55	Kuçovë	OK	1089	China
12972	5434 Kearny Mesa Rd	Vlorë	OK	1089	China
12973	5434 Kearny Mesa Rd	Haskovo	OK	98201	United States
12974	205 E 6th Ave	Gabrovnitsa	OK	98201	United States
12975	205 E 6th Ave	Graf Ignatievo	OK	29801	United States
12976	205 E 6th Ave	Dolna Mitropoliya	OK	29801	United States
12977	205 E 6th Ave	Balchik	OK	29801	United States
12978	205 E 6th Ave	Madrid	OK	29801	United States
12979	205 E 6th Ave	Castellón de la Plana	OK	29801	United States
12980	1524 W Lincolnway	Teruel	OK	29801	China
12981	1524 W Lincolnway	Blois/Le Breuil	OK	53115	China
12982	51 Arnot Rd	Trento (TN)	OK	53913	French Polynesia
12983	51 Arnot Rd	Alessandria	OK	22150	United States
12984	51 Arnot Rd	Biella (BI)	OK	76006	Russia
12985	51 Arnot Rd	Vercelli	OK	68114	Nigeria
12986	51 Arnot Rd	Casale Monferrato	OK	18015	Netherlands
12987	51 Arnot Rd	Varese	OK	18015	Philippines
12988	51 Arnot Rd	Novi Ligure	OK	18015	Germany
12989	2115 Sw 13th St	Sarzana (SP)	OK	18015	Switzerland
12990	2115 Sw 13th St	Câmpia Turzii	OK	18015	South Africa
12991	2115 Sw 13th St	M?rcule?ti	OK	18015	Ukraine
12992	2115 Sw 13th St	Cahul	OK	18015	United States
12993	1307 E Market St	Tiraspol	OK	7840	Ukraine
12994	1307 E Market St	Batajnica	OK	7065	Nepal
12995	2600 Housley Rd	Rubelsanto	OK	7974	United States
12996	2600 Housley Rd	Comayagua	OK	44256	United States
12997	6608 Old Collamer Rd	Upala	OK	44256	United States
12998	6608 Old Collamer Rd	San Nicolás	OK	44256	United States
12999	6608 Old Collamer Rd	Pinar Del Rio	OK	44256	United States
13000	1030 Wisconsin Dells Pkwy	West Wyalong	OK	44256	Peru
13001	2431 3rd Ave W	West Wyalong	OK	8873	United States
13002	186 Ashworth Ave	Riyadh	OK	8873	United States
13003	186 Ashworth Ave	Kangan	OK	8873	United States
13004	930 Hilgard Ave	Hamadan	OK	8873	United States
13005	134 Manitou Ave	Karaj	OK	8873	Russia
13006	134 Manitou Ave	Ahmed Al Jaber AB	OK	74012	United States
13007	134 Manitou Ave	Rayak	OK	74012	Switzerland
13008	134 Manitou Ave	Mirpur Khas	OK	73644	United States
13009	613 Grand Avenue	Kamra	OK	73644	Canada
13010	251 NE Goodfellow St	Shorkot	OK	74728	United States
13011	4695 Racquet Club Dr	Karachi	OK	28334	United States
13012	1219 Greene St	Sargodha	OK	63105	United States
13013	1219 Greene St	Qayyarah	OK	63105	United States
13014	1219 Greene St	Tikrit	OK	63105	United States
13015	1219 Greene St	Tall Afar	OK	63105	United States
13016	1219 Greene St	Taji	OK	27701	United States
13017	1219 Greene St	Al Cut	OK	27701	United States
13018	3200 Outlet Blvd	Nenana	OK	28720	United States
13019	195 S Colorado Ave	Wasilla	OK	28806	Canada
13020	3200 Outlet Blvd	Gangshan	OK	28806	United States
13021	150 W Main St	West Wyalong	OK	28806	United States
13022	150 W Main St	Iwakuni	OK	28806	United States
13023	547 Highway 50	West Wyalong	OK	28806	Switzerland
13024	281 Daniel Webster Hwy	West Wyalong	OK	49337	Ireland
13025	281 Daniel Webster Hwy	Ie	OK	53806	Russia
13026	281 Daniel Webster Hwy	Surallah	OK	29483	United States
13027	700 W Court St	West Wyalong	OK	45750	Afghanistan
13028	309 SW Broadway	West Wyalong	OK	45750	Saudi Arabia
13029	309 SW Broadway	Villa Maria	OK	45750	United States
13030	309 SW Broadway	Barretos	OK	45750	Hungary
13031	309 SW Broadway	Taubaté	OK	45750	Germany
13032	309 SW Broadway	Tocopilla	OK	45750	United States
13033	309 SW Broadway	Cochrane	OK	45750	United States
13034	309 SW Broadway	Chañaral	OK	63127	China
13035	309 SW Broadway	Talca	OK	63127	United States
13036	309 SW Broadway	Victoria	OK	63127	United States
13037	309 SW Broadway	Taltal	OK	63127	United States
13038	309 SW Broadway	Apiay	OK	63127	United States
13039	309 SW Broadway	Coveñas	OK	63127	United States
13040	309 SW Broadway	La Dorada	OK	65401	Canada
13041	309 SW Broadway	Paz De Ariporo	OK	30093	United States
13042	309 SW Broadway	Tunja	OK	94103	United States
13043	309 SW Broadway	Tres Esquinas	OR	94103	United States
13044	309 SW Broadway	Marandúa	OR	94103	United States
13045	309 SW Broadway	Rioja	OR	94103	United States
13046	309 SW Broadway	Jaén	OR	94103	United States
13047	309 SW Broadway	West Wyalong	OR	94103	United States
13048	309 SW Broadway	Tamchy	OR	94103	United States
13049	309 SW Broadway	Kant	OR	94103	United States
13050	309 SW Broadway	Ayaguz	OR	94103	United States
